Date,AAL,AAPL,ADBE,ADPT,AGRX,AMAT,AMD,AMZN,ASML,ASTS,ATRO,AVGO,BE,BLK,BRK.B,CAT,CCJ,COPX,CRM,CSCO,CVX,DAL,DASH,DIS,DKS,EA,GE,GH,GLUU,GOLD,GOOGL,GPRO,GS,IAU,IBN,INFY,INTC,IREN,JNJ,JPM,KTOS,LEU,LMT,LRCX,MA,MDB,META,MOH,MSFT,MU,NBIS,NFLX,NOC,NOK,NVDA,ORCL,PEN,PL,PLTR,PYPL,QBTS,QCOM,QUBT,RDDT,RGTI,RIVN,RKLB,RTX,S,SHOP,SLAB,SLB,SLV,SNAP,SNDK,STX,TCGL,TEAM,TSLA,TSM,TXN,UAL,UBER,UEC,UNH,URA,UUUU,V,VLO,VMW,VOO,VRTX,WDC,WKHS,WMT,WORK,ZS
2025-10-03,11.5800,258.0200,346.7400,14.3800,,217.5300,164.6700,219.5100,1032.2200,67.7600,47.2300,338.3700,90.2900,1160.6899,498.7500,497.8500,84.1700,61.9700,240.3600,67.9200,153.5500,57.2600,271.2200,112.4700,231.4100,200.6900,297.0000,62.8400,,26.6900,245.3500,2.2600,789.9800,73.2200,30.7600,16.2300,36.8300,50.4600,188.6400,310.0300,96.1900,343.4900,504.4900,145.8100,580.4500,321.2100,710.5600,201.9700,517.3500,187.8300,127.9800,115.3320,609.5400,4.9000,187.6200,286.1400,256.0600,15.3100,173.0700,69.2500,32.7000,169.1800,24.6200,207.2000,40.0600,13.6500,56.1600,166.5800,17.9500,161.1400,134.2800,34.2600,43.5200,8.5400,128.4100,252.7900,,150.4900,429.8300,292.1900,180.3200,95.3300,96.6000,13.2100,360.2000,49.6000,16.5200,349.8400,160.4000,,615.3000,403.3000,131.3100,13.8000,102.0700,,305.4100
2025-10-06,11.8300,256.6900,350.1400,14.4700,,223.9100,203.7100,220.9000,1043.3000,72.9000,48.2500,335.4900,86.9700,1179.2700,500.0200,495.3800,85.3100,61.6700,245.7800,68.9100,154.0200,58.2600,281.7400,112.7500,229.9300,200.4600,298.2200,63.3800,,25.7600,250.4300,2.3500,796.7800,74.6200,30.7400,16.6900,36.5900,57.7500,188.1600,309.1800,100.2500,356.2800,514.2400,149.1500,578.8100,321.9300,715.6600,200.5700,528.5700,190.9600,124.9400,116.3310,618.5200,4.9500,185.5400,291.5900,255.6100,15.2400,179.5300,71.2900,35.0200,168.6200,22.1600,203.6300,41.7100,13.5000,58.5000,168.8000,17.9100,164.5000,135.1300,34.5900,44.0600,8.5200,121.1700,242.8300,,150.1900,453.2500,302.4000,181.8100,97.0700,100.1000,13.0500,358.7700,51.2100,16.9100,349.2800,163.4200,,617.4000,402.9000,125.2800,13.8000,102.7000,,305.2400
2025-10-07,11.6600,256.4800,348.3100,14.3500,,211.5600,211.5100,221.7800,1002.3000,74.7500,47.8700,336.4100,86.0600,1166.2300,502.3000,486.7100,86.4500,61.7100,239.7400,68.9900,154.9100,56.6300,276.7800,112.5300,224.9300,200.0200,301.7400,63.4400,,25.5800,245.7600,2.2000,789.6500,75.0100,31.0200,16.3900,37.1700,61.6800,188.8900,307.6900,103.6900,370.0700,511.0700,140.3500,579.8400,318.4600,713.0800,203.2600,523.9800,185.6900,117.7000,119.1060,621.6300,5.0700,185.0400,284.2400,249.0400,15.6800,182.1700,74.6100,35.7200,165.4600,22.0100,205.9200,43.9100,13.2600,61.5100,169.2700,17.2500,161.2800,131.6900,34.4100,43.3900,8.1300,120.9500,225.0100,,150.1200,433.0900,294.0300,177.0500,96.6500,97.8000,13.5400,363.6600,51.2100,17.5900,352.4200,163.1700,,615.2000,410.2800,119.9300,13.0800,103.2400,,292.7500
2025-10-08,11.8100,258.0600,348.7700,15.5500,,217.5100,235.5600,225.2200,987.8100,81.2000,47.4400,345.5000,87.5800,1165.0000,499.8400,502.1200,86.2100,64.1300,240.4300,70.3300,153.7400,57.1200,281.0500,111.8900,227.1400,200.0100,302.5600,65.3200,,27.2300,244.6200,2.2000,776.5100,76.2200,30.7400,16.7400,37.4300,60.0900,189.6900,304.0300,105.6700,364.2200,514.0200,142.5400,576.4400,326.7800,717.8400,202.9200,524.8500,196.5400,122.0000,121.4250,637.9500,5.1700,189.1100,288.6300,258.9500,15.6000,183.5600,76.1300,34.2500,167.7700,20.8200,202.2900,43.2300,13.1300,65.3100,168.5700,17.9900,166.4300,134.9100,33.9700,44.5600,8.4300,131.8800,224.3500,,149.5200,438.6900,304.5200,181.6000,98.0900,99.2800,14.0000,369.9200,51.0200,18.0000,351.3600,162.4400,,618.7700,421.1500,121.1800,13.3200,102.9000,,313.8900
2025-10-09,11.6200,254.0400,347.4700,15.6500,,220.3000,232.8900,227.7400,980.5400,86.7900,46.0300,345.0200,86.6500,1167.4301,496.7400,500.3600,86.7300,63.9800,245.3300,69.9600,151.6400,59.5700,275.4400,110.9900,223.8200,200.0500,299.3500,65.2600,,27.2700,241.5300,2.3500,779.9600,74.8300,30.8600,17.0600,37.8000,63.8500,191.0800,305.5300,98.5500,371.0900,507.7600,141.0000,564.5500,331.4800,733.5100,200.3600,522.4000,192.3300,132.6400,123.1070,635.0100,5.1800,192.5700,296.9600,261.3900,15.6600,185.4700,75.7500,35.0700,165.6600,21.3200,211.7000,47.1100,13.0900,66.4200,162.1800,18.0000,163.8700,134.0600,33.1300,44.7100,8.3800,129.6800,221.7000,,147.7400,435.5400,299.8800,178.9600,101.3400,96.0000,13.5500,367.6900,51.4900,19.7000,347.0400,162.0100,,617.1000,414.8600,119.7000,13.0800,101.7700,,315.2100
2025-10-10,11.5200,245.2700,337.5100,15.1700,,209.9500,214.9000,216.3700,936.1900,82.0300,45.9700,324.6300,86.8700,1132.3600,489.1300,491.3000,86.6500,60.4600,241.6800,67.9400,148.9000,57.4800,266.0200,109.1900,211.5800,200.0200,291.4900,64.2200,,26.4600,236.5700,1.9800,764.3600,75.5800,31.0900,16.5800,36.3700,59.7700,190.7200,300.8900,94.6300,363.7100,505.0500,131.3700,557.4800,314.4400,705.3000,194.0500,510.9600,181.6000,129.5800,122.0080,623.4900,5.3200,183.1600,292.9600,260.4900,14.7000,175.4400,69.8400,33.0200,153.5900,19.0150,198.5500,43.9200,12.8000,64.2600,157.7000,17.2500,151.0200,122.1800,31.7200,45.4300,7.7800,116.9100,214.3800,,144.5600,413.4900,280.6600,171.7000,96.6700,93.4000,14.6500,354.5000,51.8700,20.3400,343.6500,158.0200,,600.5100,407.7900,115.4200,12.4800,101.8400,,309.8800
2025-10-13,11.7400,247.6600,339.3200,15.5000,,219.4800,216.4200,220.0700,984.6600,90.5000,48.2200,356.7000,109.9100,1155.1200,491.9300,504.7600,92.1500,64.1400,248.7500,67.4600,151.9400,58.7200,273.5200,110.2700,229.7100,200.2900,297.5300,61.7300,,27.5000,244.1500,2.0700,786.7800,77.4300,31.1500,16.7800,37.2200,64.1400,190.9000,307.9700,96.2800,400.7400,503.8300,137.8100,559.2400,319.2100,715.7000,194.2700,514.0500,192.7700,135.4600,121.9030,618.8800,5.2500,188.3200,308.0100,253.1700,15.2500,177.2100,68.8600,40.6200,161.7800,21.4600,203.6800,54.9100,13.0600,65.4200,158.8500,17.1500,153.6600,129.0500,32.2700,47.2600,8.0500,134.6100,219.5100,,149.3900,435.9000,302.8900,175.1100,99.2500,94.0800,15.3200,358.6600,55.4900,23.7700,343.3000,161.4100,,609.6100,407.3700,118.8600,13.2000,102.1200,,313.0400
2025-10-14,12.1900,247.7700,335.9400,15.5800,,218.1900,218.0900,216.3900,983.1800,94.5000,48.1100,344.1300,114.0600,1194.2600,495.9700,527.4700,93.1900,62.1400,239.7700,68.6600,152.3900,61.2700,270.5400,111.1700,230.2600,200.2000,300.0800,62.5600,,27.7100,245.4500,2.0600,770.7600,78.0300,31.3400,16.4800,35.6300,69.5600,190.8500,302.0800,95.3000,396.1600,505.1800,138.3100,567.9200,313.8100,708.6500,194.8900,513.5700,187.0600,128.1500,121.5350,626.9300,5.4700,180.0300,299.0000,254.9400,14.7800,179.7400,69.1500,43.0600,161.7400,21.7800,196.3500,56.1200,13.1200,68.0300,159.4000,17.0300,152.8800,130.7900,32.5700,46.8000,7.9200,127.2900,211.6300,,156.3700,429.2400,295.9400,173.9400,103.1500,94.2500,15.6600,359.9300,56.9600,26.2300,348.3800,162.1900,,608.7500,412.2200,113.1300,13.2000,107.2100,,301.8000
2025-10-15,12.5000,249.3400,330.6300,17.1100,,227.5800,238.6000,215.5700,1009.8100,95.6900,49.0400,351.3300,116.5800,1202.5900,496.3900,534.0500,93.4600,63.4800,236.5800,69.5200,152.1100,61.7000,272.6100,111.7100,234.2000,200.7500,300.1200,64.1900,,27.9500,251.0300,2.1650,767.9300,79.3200,31.9200,16.4400,37.1500,67.9800,191.1700,305.6900,90.5800,436.0000,499.4100,144.7800,562.8100,317.8300,717.5500,192.3900,513.4300,191.9400,125.8300,120.3290,608.9300,5.6500,179.8300,303.6200,252.6100,15.0900,179.6200,67.9800,44.7800,162.9700,21.2300,200.7600,56.3400,13.4100,69.2700,157.0000,16.8500,156.2100,137.2900,32.5700,48.3300,7.9100,144.3000,219.3800,4.9300,149.8400,435.1500,304.7100,175.2700,104.0500,94.5200,16.7400,361.1500,58.1100,24.9900,345.6900,160.9800,,611.4300,407.9000,120.4400,13.2000,109.0300,,302.3500
2025-10-16,11.8900,247.4500,329.2300,17.2700,,227.7200,234.5600,214.4700,1019.5900,89.5000,47.9000,354.1500,115.0900,1171.3600,488.8100,540.9600,91.1300,62.6200,246.0000,69.0900,151.7100,60.4000,266.6700,109.8800,230.3700,200.3500,299.8400,67.4700,,29.7000,251.4600,2.1000,758.0900,81.1500,31.8800,16.0700,36.8400,61.8300,192.1200,298.5400,88.6200,415.4300,493.2500,142.3700,549.8800,314.3500,712.0700,188.5600,511.6100,202.5300,123.0400,118.3590,598.9800,5.6800,181.8100,313.0000,253.8400,13.2300,178.1200,66.0500,40.4600,164.0800,18.7400,198.9700,47.9700,12.9100,67.0000,157.0500,16.8200,156.5700,137.7800,32.9200,49.1700,7.7600,144.2700,226.0300,4.1100,150.1300,428.7500,299.8400,175.4800,98.1900,92.5200,16.0000,356.6700,55.7400,21.6900,335.4000,156.3900,,607.3900,408.6100,125.9200,12.4800,106.4700,,299.2400
2025-10-17,11.8600,252.2900,333.2600,16.3000,,224.9900,233.0800,213.0400,1029.2700,83.4900,46.2300,349.3300,111.5000,1161.1600,492.4200,527.0800,86.5900,61.1100,243.0800,70.1300,153.0800,59.6400,263.0600,110.6700,228.8600,200.3000,300.1400,65.4600,,27.4700,253.3000,2.0100,750.7700,79.6300,32.9400,16.3300,37.0100,60.7200,193.2200,297.5600,83.1200,380.1800,495.1500,141.5100,560.9700,318.5300,716.9200,192.6800,513.5800,202.3800,113.4400,119.9360,594.5000,5.7400,183.2200,291.3100,249.0000,13.1100,178.1500,67.4100,38.3300,163.4500,18.3300,194.9500,46.3800,13.0300,66.2700,157.9500,16.6800,157.7600,136.1100,32.6300,46.9900,7.6500,140.1600,225.4000,4.2700,151.9500,439.3100,295.0800,176.5800,99.1400,92.3000,14.8700,356.6000,53.3100,21.0600,341.8900,157.7700,,610.7600,416.8100,126.2000,12.3600,107.7300,,300.2500
2025-10-20,12.1700,262.2400,343.4000,17.8300,,228.1300,240.5600,216.4800,1042.1500,82.8100,48.2500,349.2400,109.0600,1160.0000,494.0800,531.1800,85.9000,62.3100,254.2800,70.6500,154.4800,61.7500,265.3700,111.9600,225.7900,200.5900,302.6800,70.2000,,28.5600,256.5500,2.1400,763.3200,82.5000,31.0000,16.9100,38.1000,59.2200,193.7200,302.3600,86.6500,399.8700,505.9000,144.0500,566.3600,327.4100,732.1700,197.4900,516.7900,206.7700,109.0000,123.8560,602.0000,5.7100,182.6400,277.1800,247.6200,13.5600,181.5900,69.2000,34.4000,167.0400,17.2800,202.4800,43.3100,13.0800,67.3500,160.7100,17.1400,164.7100,137.4800,33.4300,47.7200,7.7300,148.0400,214.4000,4.5000,158.7900,447.4300,297.7000,179.5900,101.2900,93.7000,15.1200,364.4800,53.4200,22.5800,344.4100,160.1700,,617.1700,419.1000,121.5300,13.2000,107.0500,,305.9000
2025-10-21,12.3500,262.7700,357.5500,17.3500,,226.0000,238.0300,222.0300,1025.0200,78.6100,48.3800,342.6600,104.3800,1130.0000,491.2900,524.6500,82.7700,59.3000,263.4100,70.7200,153.7900,62.3200,261.9700,114.3000,227.7200,200.5500,306.6300,67.5100,,27.1200,250.4600,2.2000,758.9800,77.3800,31.2400,17.4100,38.1200,55.1950,191.8800,297.0900,90.6200,377.0100,489.5000,145.0400,572.0300,325.7600,733.2700,196.8000,517.6600,202.2900,104.2800,124.1350,599.3500,5.5800,181.1600,275.1500,249.0000,12.9100,181.5100,70.0500,32.1900,168.8300,16.0000,205.7100,40.0000,13.2000,65.4000,173.0400,17.8300,162.6400,134.0400,33.5200,43.7900,7.8500,149.2900,214.5700,4.4500,168.7100,442.6000,294.5100,180.8400,100.1100,93.0300,13.5100,365.3700,49.9000,20.6300,347.2100,157.6900,,617.0900,426.2700,121.4100,13.4400,106.2200,,310.3700
2025-10-22,12.0900,258.4500,354.0900,16.4500,,220.5600,230.2300,217.9500,1011.5700,71.3500,47.6300,340.3000,94.3700,1129.6801,491.8100,513.9100,83.5400,59.0400,256.6400,70.6600,155.5700,60.0000,252.3100,113.0800,228.2000,200.7500,297.8900,68.0300,,26.9800,251.6900,2.3100,744.6000,77.2800,31.7800,17.4700,36.9200,51.8300,192.9400,294.1100,84.3000,314.8300,487.1400,141.2500,571.3600,325.1000,733.4100,195.1300,520.5400,198.4700,98.6200,111.6370,596.4800,5.5500,180.2800,272.6600,252.0300,12.5000,175.4900,68.0700,27.2900,169.2700,14.8700,197.0500,36.0600,12.9200,60.5650,177.9800,17.2900,162.0100,131.8700,34.9000,43.8800,7.7700,146.9500,215.0500,4.6500,167.8900,438.9700,288.8800,170.7100,96.2700,92.2100,13.8900,361.4900,48.9400,22.7400,345.3600,161.8700,,613.9700,426.4400,120.4700,12.7200,107.1400,,307.9200
2025-10-23,12.7700,259.5800,354.1200,17.1600,,228.4700,234.9900,221.0900,1036.4100,71.7200,49.9900,344.2900,101.4200,1125.0000,490.1600,520.5000,86.3000,60.2100,255.0500,70.2700,156.5600,58.7700,254.5900,113.0300,227.8700,200.6200,306.3900,69.3500,,27.3300,253.0800,2.1900,750.7800,77.5500,31.1400,17.5300,38.1600,55.8600,192.4700,294.5400,89.3200,344.2300,488.0500,147.5400,573.7700,330.0100,734.0000,161.0000,520.5600,206.7100,106.1600,111.3590,605.7400,6.1700,182.1600,280.0700,253.5100,12.9500,180.4800,69.6600,31.0600,170.0300,15.9400,200.8200,39.5950,13.0900,63.5700,179.4400,17.3700,167.0300,134.4800,36.0100,44.1800,7.8700,167.0500,226.4100,4.7400,165.0100,448.9800,290.7300,172.1900,95.6800,94.6100,13.3200,360.4500,49.9400,21.2600,345.9600,173.1300,,617.4400,422.6300,125.7200,13.2000,106.8600,,318.7700
2025-10-24,13.7800,262.8200,353.5200,17.2200,,228.7500,252.9200,224.2100,1033.1000,73.7000,50.3100,354.1300,110.3800,1136.6300,492.1000,522.7300,88.1300,60.8600,254.8300,70.6300,155.5600,60.9500,258.1500,111.6800,225.3800,200.8400,303.8700,72.1500,,28.0300,259.9200,2.1200,783.8800,77.3100,31.2500,17.4800,38.2800,62.9000,190.4000,300.4400,91.1800,383.0000,485.4100,151.6800,573.6700,333.5700,738.3600,163.3200,523.6100,219.0200,117.2600,109.4690,605.5800,6.3000,186.2600,283.3300,252.9900,13.6100,184.6300,69.7700,32.6500,168.9400,15.5300,214.2000,38.8400,12.9800,64.5600,178.6500,17.6500,172.9500,135.1200,35.8300,43.9900,7.9500,186.1600,234.1200,4.6500,162.6400,433.7200,294.9600,169.1300,99.3100,94.0700,13.6600,362.5000,51.5000,21.3700,347.3800,171.0500,,622.5500,421.3900,129.4300,13.2000,106.1700,,323.0000
2025-10-27,13.4100,268.8100,357.8000,17.1200,,231.3300,259.6700,226.9700,1059.9800,79.4500,50.6100,362.0500,108.5300,1131.3101,488.0700,527.0700,86.6200,61.0300,255.4700,71.3900,155.2800,60.4500,263.3500,112.3400,229.2700,200.5000,312.8400,70.8500,,27.7700,269.2700,2.1200,789.9900,75.1500,31.1300,17.0400,39.5400,64.9900,190.3000,304.1500,90.6800,359.7300,486.9100,156.9000,572.3600,340.1700,750.8200,162.1900,531.5200,220.1000,125.4300,109.4560,595.9500,6.3600,191.4900,281.4000,247.9900,13.3100,189.1800,70.2500,35.0400,187.6800,15.7200,219.2400,40.2400,13.4100,65.6200,179.2400,17.6000,175.0600,135.1500,36.1600,42.4000,7.9100,176.4900,230.3200,4.5600,164.2600,452.4200,298.2500,169.4100,98.8000,96.4200,13.3200,365.9800,50.7600,19.1000,347.8200,174.3500,,630.0000,420.1700,126.6700,13.0800,104.4700,,326.3300
2025-10-28,12.7100,269.0000,359.9100,16.9000,,227.6400,258.0100,229.2500,1052.4800,77.7700,50.7500,372.9700,113.2800,1124.9500,481.4400,524.4700,106.9100,61.8400,254.2600,72.6200,154.1300,57.8600,261.4200,111.6500,229.8700,200.3000,309.7900,69.5800,,27.5200,267.4700,2.0900,792.0900,74.5900,30.9000,16.8900,41.5300,62.4200,186.9300,305.3600,89.7800,363.7000,485.7700,155.6200,565.9300,336.4600,751.4400,162.8400,542.0700,221.9100,121.8300,110.2500,595.0500,7.7700,201.0300,280.8300,235.5000,12.8400,189.6000,73.0200,32.0000,181.0300,14.9100,212.9700,37.0700,13.5000,63.7500,178.6700,17.6500,178.9600,136.7900,35.8600,42.7000,7.7400,175.5300,223.0000,4.8200,163.9600,460.5500,301.5300,166.9100,94.9400,95.4300,15.2300,367.8400,55.0200,20.0300,346.9000,169.3400,,631.6900,422.3900,124.9200,12.9600,103.1700,,328.9800
2025-10-29,12.9700,269.7000,337.8600,16.8000,,235.7500,264.3300,230.3000,1070.8400,80.0600,49.7900,385.9800,133.7100,1098.0000,475.7600,585.4900,106.6700,62.8400,251.4600,71.3300,155.1000,58.7600,266.0600,110.2400,225.5800,200.2000,314.2800,72.2700,,27.1200,274.5700,1.9700,783.0600,74.3100,31.0200,16.8800,41.3400,60.4200,186.6000,305.5100,91.2100,390.8200,485.3300,160.6700,554.5800,340.5300,751.6700,160.2800,541.5500,226.6300,125.1000,110.0410,584.9900,7.3300,207.0400,275.3000,233.3700,12.9000,198.8100,69.6800,34.2600,178.6700,15.5200,210.7700,39.4100,13.7100,66.1600,176.3600,16.8800,179.0100,132.3300,36.8300,43.2300,7.7400,204.3600,265.6200,4.7900,159.2800,461.5100,305.0900,160.2600,95.9300,95.7600,15.5800,355.2600,56.4700,20.4000,341.2800,170.6600,,631.9500,417.2100,141.3800,12.7200,102.4600,,320.9600
2025-10-30,12.7800,271.4000,339.2400,16.9100,,232.5500,254.8400,222.8600,1075.4500,76.6800,49.0900,376.4700,127.8500,1098.0500,478.5200,583.1500,104.7200,62.1100,256.6500,72.9100,153.5200,57.1200,254.0700,111.8400,220.7600,199.9200,310.7500,92.4100,,26.8100,281.4800,1.9100,790.1600,75.7900,30.7300,16.6400,40.1600,58.2200,189.0500,309.4400,88.3000,383.3100,489.7200,161.0100,553.6800,347.5400,666.4700,151.1000,525.7600,224.0100,124.1800,108.9000,578.6000,7.1300,202.8900,256.8900,231.5400,12.8600,194.5500,67.9300,36.1100,177.2600,14.9700,194.4200,42.5200,12.9900,60.9200,177.4200,17.0100,173.6100,131.7400,36.3200,44.3400,7.6000,195.8200,268.3400,4.8700,160.6700,440.1000,303.2200,160.5100,93.3800,96.4900,15.5300,344.7500,56.1900,21.8200,345.0300,170.1000,,625.2400,419.8900,138.1300,12.1200,102.2300,,322.0400
2025-10-31,13.1300,270.3700,340.3100,17.3600,,233.1000,256.1200,244.2200,1059.2300,80.2500,49.1800,369.6300,132.1600,1082.8101,477.5400,577.2600,102.2100,61.7600,260.4100,73.1100,157.7200,57.3800,254.3700,112.6200,221.4500,200.0600,308.9500,93.0200,,26.5800,281.1900,1.9700,789.3700,75.3900,30.3000,16.5700,39.9900,60.7500,188.8700,311.1200,90.6000,367.4600,491.8800,157.4600,551.9900,359.8200,648.3500,153.0600,517.8100,223.7700,130.8200,111.8860,583.4500,6.9100,202.4900,262.6100,227.3700,13.4500,200.4700,69.2700,37.0600,180.9000,16.7100,208.9500,44.2700,13.5700,62.9800,178.5000,17.8500,173.8600,131.0800,36.0600,44.0100,7.8000,199.3300,255.8800,4.9100,169.4200,456.5600,300.4300,161.4600,94.0400,96.5000,15.1300,341.5600,55.1200,20.5100,340.7400,169.5600,,627.0400,425.5700,150.2100,12.1200,101.1800,,331.1400
2025-11-03,13.3400,269.0500,337.4700,17.3400,,237.7100,259.6500,254.0000,1066.8199,71.1450,48.7400,362.5500,142.3700,1068.8300,475.6800,570.5900,100.8500,60.2100,261.3400,74.4500,154.0400,58.5000,242.0500,112.1200,217.8000,199.8900,308.6200,98.9200,,26.3500,283.7200,1.8400,785.5200,75.5400,30.4800,16.4100,39.5000,67.7500,186.2600,309.3500,91.1000,342.9900,487.9400,161.2400,544.0700,369.0500,637.7100,147.0300,517.0300,234.7000,120.4700,110.0090,575.4100,7.1500,206.8800,257.8500,226.1900,13.1900,207.1800,68.3400,33.0900,180.7200,15.3800,204.9800,39.1200,13.1900,61.3400,177.0400,17.6800,172.9400,127.9600,37.0200,43.7600,7.8200,207.0100,265.5500,5.0000,176.0800,468.3700,304.8600,161.4600,96.1100,99.7200,14.0000,333.7900,52.5800,17.8000,336.9000,171.6000,,628.2700,426.0000,158.0200,11.1240,101.5900,,336.2700
2025-11-04,12.6500,270.0400,335.3500,16.9200,,230.1900,250.0500,249.3200,1030.1400,70.0500,47.9900,351.9400,129.0500,1059.9100,487.6600,547.5800,96.9500,57.9300,254.4400,72.3200,153.3900,55.6500,239.9300,111.4700,216.1800,200.7800,304.2000,98.1400,,24.7300,277.5400,1.6900,790.8300,74.2100,30.4100,16.3000,37.0300,66.6300,186.8600,309.2500,90.2200,327.2000,484.9800,155.7800,552.7500,355.8400,627.3200,151.6900,514.3300,218.0300,110.5400,109.2960,577.1400,6.8100,198.6900,248.1700,235.0800,12.7000,190.7400,66.0800,29.7400,172.8400,13.7100,187.7700,35.1800,12.5000,56.5700,175.6100,16.8700,160.9400,126.7700,36.1200,42.7400,7.4700,194.5700,250.3800,4.9000,165.0000,444.2600,294.0500,159.3600,90.7700,94.6700,13.0000,330.8300,49.7300,17.0100,340.3000,169.1100,,620.9900,421.6700,152.1800,10.5600,102.2700,,328.3000
2025-11-05,13.4200,270.1400,335.5300,17.5900,,240.8900,256.3300,250.2000,1043.7500,70.3800,47.3500,358.9800,141.4100,1073.5699,488.7700,569.1500,95.2400,59.3000,252.6800,72.1000,152.6600,58.5400,238.0000,111.3600,218.9800,200.7400,305.1100,95.0500,,24.8400,284.3100,1.7700,793.0900,75.0500,30.3700,16.4200,38.3800,76.4100,186.0000,311.6800,77.4100,325.7300,473.1400,165.0500,553.3100,350.2800,635.9500,149.7500,507.1600,237.5000,117.0000,109.8460,570.5000,6.8500,195.2100,250.3100,225.5400,13.2500,187.9000,68.0600,31.0200,179.7200,14.1900,196.2700,37.2900,15.4200,56.4200,174.0000,16.7700,162.9200,129.5100,36.5500,43.6500,7.3000,216.5000,275.7700,4.9500,161.4600,462.0700,293.6400,163.5700,96.6500,92.7500,13.0700,327.7400,50.0400,16.2100,340.0400,170.1400,,622.8600,417.0000,160.1000,10.5120,101.4700,,323.9000
2025-11-06,13.1500,269.7700,327.3500,15.5600,,233.5300,237.7000,243.0400,1029.2000,65.2800,47.0100,355.5900,136.8600,1069.4399,493.1500,569.7800,90.2400,60.0400,239.2700,71.0400,152.9400,57.8100,196.4600,110.4900,216.7200,200.3800,305.2700,96.2500,,24.9900,284.7500,1.7000,787.5800,74.9700,29.8700,16.1800,37.2400,66.9600,186.9700,313.4200,72.4100,277.7800,468.9200,162.1900,553.2800,355.8300,618.9400,147.1200,497.1000,238.3300,109.4400,109.7020,571.9600,6.9100,188.0800,243.8000,264.6100,12.4600,175.0500,66.2600,28.3900,173.2000,13.1500,183.6400,34.3600,15.2200,49.6100,175.1000,16.3600,156.0500,130.2500,36.3600,43.5500,8.0100,207.6900,278.4700,4.9100,156.1300,445.9100,289.2400,161.3800,95.7200,92.1200,12.2200,321.5600,47.1400,15.1200,336.9600,176.0100,,616.2400,416.2500,163.6000,10.0200,101.6800,,317.9200
2025-11-07,13.6500,268.4700,326.9500,14.7900,,230.0700,233.5400,244.4100,1016.9600,69.1900,46.9800,349.4300,135.2100,1082.2000,499.0600,563.1000,92.2600,60.8700,239.8800,71.0700,155.0200,58.8800,204.3100,110.7400,219.1100,200.6000,307.2700,96.7200,,25.2900,278.8300,1.5300,786.3400,75.4300,30.2300,16.5000,38.1300,62.3800,186.5700,314.2100,77.8800,294.1600,458.3500,159.3500,551.9700,361.0400,621.7100,152.0600,496.8200,237.9200,111.2800,110.3660,568.6100,6.8400,188.1500,239.2600,266.1900,12.8100,177.9300,66.2200,29.5000,170.8900,12.8600,194.5800,33.7700,15.2300,51.6400,176.9700,16.9200,152.4100,126.4200,36.6600,43.9200,8.2100,239.4800,279.3500,5.3500,157.8300,429.5200,286.5000,160.5500,97.4300,91.9900,12.2000,324.2100,47.8200,15.6500,336.0200,175.6200,,616.8900,409.4700,162.9600,9.4440,102.5900,,320.0100
2025-11-10,13.3100,269.4300,328.8500,14.7100,,235.0800,243.9800,248.4000,1038.7900,68.7000,47.8300,358.3900,139.2300,1082.6300,496.9800,570.8500,94.2400,62.5300,241.7100,72.0900,155.6500,58.5600,204.0800,112.2400,219.6200,201.4000,311.9400,97.9200,,27.1100,290.1000,1.6000,797.2000,77.4700,30.3500,16.7600,38.4500,60.1700,188.4100,316.8900,79.1800,290.2000,452.1000,166.3700,552.9600,373.8900,631.7600,140.9000,506.0000,253.3000,109.9500,112.0070,562.9800,6.9700,199.0500,240.8300,270.5500,13.3900,193.6100,66.2500,29.3700,171.5700,12.7000,204.1900,33.0800,16.4100,51.9000,179.0300,17.1900,158.8800,130.6300,36.9100,45.7900,8.6900,267.9500,293.9900,5.3200,159.1300,445.2300,295.2700,160.5800,96.1400,94.1000,12.9400,321.5800,48.9000,16.4900,334.8500,179.1800,,626.4700,421.2000,174.2200,9.3960,102.4200,,328.9000
2025-11-11,12.9900,275.2500,333.2200,14.5300,,228.6700,237.5200,249.1000,1022.4200,67.8900,47.9400,351.9600,127.0700,1085.7600,497.0700,567.9300,92.5200,62.0000,244.5000,71.7100,156.2400,57.7400,200.6300,114.8500,217.9900,201.9300,310.7200,97.7100,,26.0100,291.3100,1.5700,810.3100,77.8000,30.7700,17.0100,37.8800,57.3800,193.8300,315.6200,76.5900,275.5400,457.0700,159.1800,558.3500,371.4200,627.0800,143.5200,508.6800,241.1100,102.2200,113.6440,566.7400,6.9000,193.1600,236.1500,279.6800,12.4700,190.9600,67.4000,28.9900,173.9800,11.9400,208.2100,31.4000,18.0200,51.2400,179.2200,17.2800,158.9400,127.6100,37.6100,46.4500,8.7600,271.5800,288.0000,5.1500,157.5400,439.6200,291.1700,159.7300,94.9500,93.6000,12.4000,327.4500,47.4400,15.6800,338.9200,180.8600,,627.9100,429.2200,169.9900,8.5200,103.4400,,331.2900
